locus_id,category,subfamily_raw,subfamily,subfamily_alias,group,class,include
ERV316A3_1q42.2b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q42.2c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q43a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q43b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q43c,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q43d,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q43e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q43f,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q43g,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q44a,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q44b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q44c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_1q44d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20p11.21,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20p11.23a,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20p11.23b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20p12.1a,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20p12.1b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20p12.1c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20p13,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q12a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q12b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q13.12,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q13.2,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q13.32a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q13.32b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q13.33a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_20q13.33b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21p12,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q11.2a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q11.2b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.1a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.1b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.1c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.1d,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.1e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.1f,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.1g,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2f,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2g,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.2h,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.3a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.3b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.3c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.3d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q21.3e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.11a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.11b,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.12a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.12b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.13,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.2a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.2b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.2c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.3a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.3b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.3c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.3d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_21q22.3e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.1a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.1b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.1c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.1d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.1e,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.1f,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.21,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.22a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.22b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.22c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q11.22d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q12.3a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q12.3b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q12.3c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q13.1,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q13.31a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q13.31b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q13.33a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_22q13.33b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2_GL383521v1_alt,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2_KI270768v1_alt,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p11.1a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p11.1b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p11.2a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p11.2b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p11.2c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p13.3,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p14,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p15a,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p15b,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p16.1a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p16.1b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p16.1c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p16.1d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p16.1e,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p16.2,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_2p16.3a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
